107.23,135,125,-14.2401577299
107.255,135,125,-14.2405567589
107.281,135,125,-14.240950697
107.306,135,125,-14.2413395262
107.332,135,125,-14.2417232255
107.358,135,125,-14.2421017734
107.383,135,125,-14.2424751526
107.409,135,125,-14.2428433471
107.434,135,125,-14.2432063383
107.46,135,125,-14.2435641092
107.486,135,125,-14.2439166475
107.511,135,125,-14.2442639411
107.537,135,125,-14.2446059766
107.562,135,125,-14.2449427393
107.588,135,125,-14.2452742162
107.614,135,125,-14.2456003988
107.639,135,125,-14.2459212794
107.665,135,125,-14.2462368496
107.69,135,125,-14.2465471036
107.716,135,125,-14.2468520363
107.742,135,125,-14.2471516399
107.767,135,125,-14.2474459051
107.793,135,125,-14.247734827
107.818,135,125,-14.2480184008
107.844,135,125,-14.2482966205
107.87,135,125,-14.2485694829
107.895,135,125,-14.2488369857
107.921,135,125,-14.2490991272
107.946,135,125,-14.2493559081
107.972,135,125,-14.2496073298
107.998,135,125,-14.2498533934
108.023,135,125,-14.2500940998
108.049,135,125,-14.250329451
108.074,135,125,-14.250559448
108.1,135,125,-14.2507840935
108.126,135,125,-14.2510033946
108.151,135,125,-14.2512173603
108.177,135,125,-14.2514259957
108.202,135,125,-14.2516293032
108.228,135,125,-14.2518272894
108.254,135,125,-14.2520199638
108.279,135,125,-14.2522073348
108.305,135,125,-14.2523894083
108.33,135,125,-14.2525661895
108.356,135,125,-14.2527376875
108.382,135,125,-14.2529039147
108.407,135,125,-14.2530648846
108.433,135,125,-14.2532206122
108.458,135,125,-14.2533711138
108.484,135,125,-14.2535164032
108.51,135,125,-14.2536564946
108.535,135,125,-14.2537914036
108.561,135,125,-14.2539211444
108.586,135,125,-14.2540457282
108.612,135,125,-14.2541651696
108.638,135,125,-14.2542794873
108.663,135,125,-14.2543886974
108.689,135,125,-14.2544928149
108.714,135,125,-14.2545918577
108.74,135,125,-14.2546858452
108.766,135,125,-14.2547747972
108.791,135,125,-14.2548587346
108.817,135,125,-14.2549376805
108.842,135,125,-14.2550116567
108.868,135,125,-14.2550806813
108.894,135,125,-14.2551447751
108.919,135,125,-14.2552039621
108.945,135,125,-14.255258265
108.97,135,125,-14.2553077057
108.996,135,125,-14.2553523063
109.022,135,125,-14.2553920903
109.047,135,125,-14.2554270828
109.073,135,125,-14.2554573106
109.098,135,125,-14.2554828011
109.124,135,125,-14.2555035795
109.15,135,125,-14.2555196678
109.175,135,125,-14.2555310905
109.201,135,125,-14.2555378742
109.226,135,125,-14.2555400466
109.252,135,125,-14.2555376353
109.278,135,125,-14.2555306673
109.303,135,125,-14.2555191681
109.329,135,125,-14.2555031623
109.354,135,125,-14.2554826769
109.38,135,125,-14.2554577418
109.406,135,125,-14.255428384
109.431,135,125,-14.255394629
109.457,135,125,-14.2553565033
109.482,135,125,-14.2553140336
109.508,135,125,-14.2552672463
109.534,135,125,-14.2552161693
109.559,135,125,-14.2551608314
109.585,135,125,-14.2551012621
109.61,135,125,-14.2550374933
109.636,135,125,-14.2549695552
109.662,135,125,-14.2548974721
109.687,135,125,-14.2548212695
109.713,135,125,-14.2547409762
109.738,135,125,-14.2546566202
109.764,135,125,-14.2545682285
109.79,135,125,-14.2544758285
109.815,135,125,-14.2543794485
109.841,135,125,-14.2542791165
109.866,135,125,-14.254174861
109.892,135,125,-14.2540667113
109.918,135,125,-14.2539546962
109.943,135,125,-14.2538388432
109.969,135,125,-14.2537191797
109.994,135,125,-14.2535957349
110.02,135,125,-14.2534685387
110.046,135,125,-14.2533376174
110.071,135,125,-14.2532029961
110.097,135,125,-14.2530647029
110.122,135,125,-14.2529227673
110.148,135,125,-14.2527772162
110.174,135,125,-14.2526280742
110.199,135,125,-14.2524753672
110.225,135,125,-14.2523191206
110.25,135,125,-14.2521593573
110.276,135,125,-14.2519961011
110.302,135,125,-14.251829378
110.327,135,125,-14.2516592134
110.353,135,125,-14.2514856359
110.378,135,125,-14.2513086727
110.404,135,125,-14.251128347
110.43,135,125,-14.2509446835
110.455,135,125,-14.2507577067
110.481,135,125,-14.2505674399
110.506,135,125,-14.2503739057
110.532,135,125,-14.2501771271
110.558,135,125,-14.2499771279
110.583,135,125,-14.2497739306
110.609,135,125,-14.2495675577
110.634,135,125,-14.2493580324
110.66,135,125,-14.2491453768
110.686,135,125,-14.2489296136
110.711,135,125,-14.2487107677
110.737,135,125,-14.2484888617
110.762,135,125,-14.2482639143
110.788,135,125,-14.2480359448
110.814,135,125,-14.2478049754
110.839,135,125,-14.2475710267
110.865,135,125,-14.2473341203
110.89,135,125,-14.247094276
110.916,135,125,-14.2468515096
110.942,135,125,-14.2466058364
110.967,135,125,-14.2463572737
110.993,135,125,-14.246105841
111.018,135,125,-14.2458515584
111.044,135,125,-14.2455944433
111.07,135,125,-14.2453345133
111.095,135,125,-14.2450717872
111.121,135,125,-14.2448062836
111.146,135,125,-14.2445380207
111.172,135,125,-14.2442670132
111.198,135,125,-14.2439932769
111.223,135,125,-14.2437168298
111.249,135,125,-14.243437688
111.274,135,125,-14.2431558646
111.3,135,125,-14.2428713744
111.326,135,125,-14.2425842362
111.351,135,125,-14.242294467
111.377,135,125,-14.2420020804
111.402,135,125,-14.2417070911
111.428,135,125,-14.2414095155
111.454,135,125,-14.2411093689
111.479,135,125,-14.2408066659
111.505,135,125,-14.2405014206
111.53,135,125,-14.2401936468
111.556,135,125,-14.239883358
111.582,135,125,-14.2395705668
111.607,135,125,-14.2392552863
111.633,135,125,-14.2389375272
111.658,135,125,-14.2386173029
111.684,135,125,-14.2382946292
111.71,135,125,-14.2379695168
111.735,135,125,-14.2376419759
111.761,135,125,-14.2373120195
111.786,135,125,-14.2369796596
111.812,135,125,-14.2366449078
111.838,135,125,-14.2363077766
111.863,135,125,-14.2359682798
111.889,135,125,-14.2356264294
111.914,135,125,-14.2352822348
111.94,135,125,-14.2349357062
111.966,135,125,-14.2345868561
111.991,135,125,-14.2342356976
112.017,135,125,-14.233882243
112.042,135,125,-14.2335265038
112.068,135,125,-14.2331684899
112.094,135,125,-14.2328082104
112.119,135,125,-14.2324456756
112.145,135,125,-14.2320808962
112.17,135,125,-14.2317138845
112.196,135,125,-14.2313446542
112.222,135,125,-14.2309732176
112.247,135,125,-14.2305995864
112.273,135,125,-14.2302237704
112.298,135,125,-14.2298457803
112.324,135,125,-14.2294656294
112.35,135,125,-14.22908333
112.375,135,125,-14.2286988935
112.401,135,125,-14.2283123301
112.426,135,125,-14.2279236499
112.452,135,125,-14.2275328647
112.478,135,125,-14.2271399856
112.503,135,125,-14.2267450236
112.529,135,125,-14.2263479916
112.554,135,125,-14.2259489022
112.58,135,125,-14.2255477669
112.606,135,125,-14.2251445964
112.631,135,125,-14.2247394034
112.657,135,125,-14.2243322009
112.682,135,125,-14.2239230001
112.708,135,125,-14.2235118116
112.734,135,125,-14.2230986473
112.759,135,125,-14.2226835195
112.785,135,125,-14.2222664409
112.81,135,125,-14.2218474247
112.836,135,125,-14.2214264856
112.862,135,125,-14.221003639
112.887,135,125,-14.2205788986
112.913,135,125,-14.2201522751
112.938,135,125,-14.2197237784
112.964,135,125,-14.2192934202
112.99,135,125,-14.2188612119
113.015,135,125,-14.218427166
113.041,135,125,-14.2179912954
113.066,135,125,-14.2175536101
113.092,135,125,-14.2171141212
113.118,135,125,-14.2166728429
113.143,135,125,-14.2162297932
113.169,135,125,-14.2157849932
113.194,135,125,-14.2153384582
113.22,135,125,-14.2148902019
113.246,135,125,-14.2144402394
113.271,135,125,-14.2139885837
113.297,135,125,-14.2135352508
113.322,135,125,-14.2130802587
113.348,135,125,-14.2126236237
113.374,135,125,-14.2121653608
113.399,135,125,-14.211705486
113.425,135,125,-14.2112440152
113.45,135,125,-14.2107809639
113.476,135,125,-14.2103163484
113.502,135,125,-14.2098501847
113.527,135,125,-14.209382488
113.553,135,125,-14.2089132754
113.578,135,125,-14.2084425657
113.604,135,125,-14.2079703747
113.63,135,125,-14.2074967182
113.655,135,125,-14.2070216109
113.681,135,125,-14.206545067
113.706,135,125,-14.2060671038
113.732,135,125,-14.2055877416
113.758,135,125,-14.2051070006
113.783,135,125,-14.2046248956
113.809,135,125,-14.2041414423
113.835,135,125,-14.2036566583
113.86,135,125,-14.2031705581
113.886,135,125,-14.2026831548
113.911,135,125,-14.2021944636
113.937,135,125,-14.2017045031
113.963,135,125,-14.2012132903
113.988,135,125,-14.2007208391
114.014,135,125,-14.2002271663
114.039,135,125,-14.1997322937
114.065,135,125,-14.1992362398
114.091,135,125,-14.1987390186
114.116,135,125,-14.1982406455
114.142,135,125,-14.1977411364
114.167,135,125,-14.1972405039
114.193,135,125,-14.1967387655
114.219,135,125,-14.1962359453
114.244,135,125,-14.1957320633
114.27,135,125,-14.1952271338
114.295,135,125,-14.1947211719
114.321,135,125,-14.1942141943
114.347,135,125,-14.1937062167
114.372,135,125,-14.1931972541
114.398,135,125,-14.1926873235
114.423,135,125,-14.1921764428
114.449,135,125,-14.1916646274
114.475,135,125,-14.191151891
114.5,135,125,-14.1906382481
114.526,135,125,-14.1901237163
114.551,135,125,-14.1896083146
114.577,135,125,-14.18909206
114.603,135,125,-14.1885749699
114.628,135,125,-14.1880570642
114.654,135,125,-14.1875383604
114.679,135,125,-14.1870188716
114.705,135,125,-14.1864986111
114.731,135,125,-14.1859775992
114.756,135,125,-14.185455858
114.782,135,125,-14.1849334061
114.807,135,125,-14.1844102619
114.833,135,125,-14.1838864435
114.859,135,125,-14.1833619674
114.884,135,125,-14.1828368537
114.91,135,125,-14.182311127
114.935,135,125,-14.1817848064
114.961,135,125,-14.1812578879
114.987,135,125,-14.1807303842
115.012,135,125,-14.1802023559
115.038,135,125,-14.1796738515
115.063,135,125,-14.1791448898
115.089,135,125,-14.1786154924
115.115,135,125,-14.1780856792
115.14,135,125,-14.177555469
115.166,135,125,-14.1770248828
115.191,135,125,-14.1764939459
115.217,135,125,-14.1759626943
115.243,135,125,-14.1754311597
115.268,135,125,-14.1748993675
115.294,135,125,-14.174367331
115.319,135,125,-14.1738350684
115.345,135,125,-14.1733026308
115.371,135,125,-14.1727700593
115.396,135,125,-14.1722373808
115.422,135,125,-14.1717046322
115.447,135,125,-14.1711718498
115.473,135,125,-14.1706390695
115.499,135,125,-14.1701063285
115.524,135,125,-14.1695736613
115.55,135,125,-14.169041099
115.575,135,125,-14.168508683
115.601,135,125,-14.1679764675
115.627,135,125,-14.167444503
115.652,135,125,-14.1669128354
115.678,135,125,-14.166381505
115.703,135,125,-14.1658505477
115.729,135,125,-14.1653200025
115.755,135,125,-14.1647899153
115.78,135,125,-14.1642603307
115.806,135,125,-14.1637312891
115.831,135,125,-14.163202836
115.857,135,125,-14.1626750241
115.883,135,125,-14.1621479078
115.908,135,125,-14.1616215346
115.934,135,125,-14.1610959473
115.959,135,125,-14.1605711885
115.985,135,125,-14.1600473033
116.011,135,125,-14.1595243452
116.036,135,125,-14.1590023667
116.062,135,125,-14.15848141
116.087,135,125,-14.1579615227
116.113,135,125,-14.1574427683
116.139,135,125,-14.1569252094
116.164,135,125,-14.156408895
116.19,135,125,-14.1558938733
116.215,135,125,-14.1553801986
116.241,135,125,-14.154867924
116.267,135,125,-14.1543571036
116.292,135,125,-14.153847791
116.318,135,125,-14.1533400332
116.343,135,125,-14.15283388
116.369,135,125,-14.1523293919
116.395,135,125,-14.1518266334
116.42,135,125,-14.1513256669
116.446,135,125,-14.1508265489
116.471,135,125,-14.1503293346
116.497,135,125,-14.1498340814
116.523,135,125,-14.1493408439
116.548,135,125,-14.1488496737
116.574,135,125,-14.1483606275
116.599,135,125,-14.1478737681
116.625,135,125,-14.1473891579
116.651,135,125,-14.1469068562
116.676,135,125,-14.1464269198
116.702,135,125,-14.1459494116
116.727,135,125,-14.1454743988
116.753,135,125,-14.1450019411
116.779,135,125,-14.1445320928
116.804,135,125,-14.1440649128
116.83,135,125,-14.1436004645
116.855,135,125,-14.1431388117
116.881,135,125,-14.1426800174
116.907,135,125,-14.1422241429
116.932,135,125,-14.1417712459
116.958,135,125,-14.1413214064
116.983,135,125,-14.1408747027
117.009,135,125,-14.1404311668
117.035,135,125,-14.1399908505
117.06,135,125,-14.1395538305
117.086,135,125,-14.1391201655
117.111,135,125,-14.1386899163
117.137,135,125,-14.1382631469
117.163,135,125,-14.1378399152
117.188,135,125,-14.1374202822
117.214,135,125,-14.1370043132
117.239,135,125,-14.1365920754
117.265,135,125,-14.1361836367
117.291,135,125,-14.135779057
117.316,135,125,-14.1353783912
117.342,135,125,-14.1349816976
117.367,135,125,-14.134589041
117.393,135,125,-14.134200484
117.419,135,125,-14.1338160836
117.444,135,125,-14.1334359038
117.47,135,125,-14.1330600191
117.495,135,125,-14.1326885031
117.521,135,125,-14.132321417
117.547,135,125,-14.1319588193
117.572,135,125,-14.1316007748
117.598,135,125,-14.131247344
117.623,135,125,-14.1308985804
117.649,135,125,-14.1305545422
117.675,135,125,-14.130215294
117.7,135,125,-14.1298809019
117.726,135,125,-14.1295514287
117.751,135,125,-14.1292269395
117.777,135,125,-14.1289075045
117.803,135,125,-14.1285931847
117.828,135,125,-14.128284034
117.854,135,125,-14.1279801096
117.879,135,125,-14.127681467
117.905,135,125,-14.1273881635
117.931,135,125,-14.1271002622
117.956,135,125,-14.1268178237
117.982,135,125,-14.126540907
118.007,135,125,-14.1262695689
118.033,135,125,-14.1260038597
118.059,135,125,-14.1257438344
118.084,135,125,-14.125489553
118.11,135,125,-14.1252410696
118.135,135,125,-14.1249984374
118.161,135,125,-14.1247617183
118.187,135,125,-14.1245309732
118.212,135,125,-14.1243062529
118.238,135,125,-14.1240876055
118.263,135,125,-14.1238750878
118.289,135,125,-14.123668757
118.315,135,125,-14.1234686597
118.34,135,125,-14.1232748433
118.366,135,125,-14.1230873578
118.391,135,125,-14.1229062496
118.417,135,125,-14.122731578
118.443,135,125,-14.1225634106
118.468,135,125,-14.1224017946
118.494,135,125,-14.1222467624
118.519,135,125,-14.1220983517
118.545,135,125,-14.1219566088
118.571,135,125,-14.1218215834
118.596,135,125,-14.1216933221
118.622,135,125,-14.1215718713
118.647,135,125,-14.1214572771
118.673,135,125,-14.1213495819
118.699,135,125,-14.1212488281
118.724,135,125,-14.1211550595
118.75,135,125,-14.1210683131
118.775,135,125,-14.1209886206
118.801,135,125,-14.1209160153
118.827,135,125,-14.1208505324
118.852,135,125,-14.1207922138
118.878,135,125,-14.1207411054
118.903,135,125,-14.1206972425
118.929,135,125,-14.1206606522
118.955,135,125,-14.1206313661
118.98,135,125,-14.1206094159
119.006,135,125,-14.1205948305
119.031,135,125,-14.120587638
119.057,135,125,-14.1205878673
119.083,135,125,-14.1205955421
119.108,135,125,-14.1206106871
119.134,135,125,-14.1206333309
119.159,135,125,-14.1206634985
119.185,135,125,-14.1207012112
119.211,135,125,-14.1207464878
119.236,135,125,-14.1207993468
119.262,135,125,-14.1208598072
119.287,135,125,-14.1209278903
119.313,135,125,-14.121003616
119.339,135,125,-14.1210869976
119.364,135,125,-14.1211780473
119.39,135,125,-14.1212767773
119.415,135,125,-14.1213832039
119.441,135,125,-14.1214973418
119.467,135,125,-14.1216192011
119.492,135,125,-14.1217487891
119.518,135,125,-14.1218860998
119.543,135,125,-14.1220311327
119.569,135,125,-14.1221838969
119.595,135,125,-14.1223443927
119.62,135,125,-14.122512617
119.646,135,125,-14.1226885666
119.671,135,125,-14.1228722328
119.697,135,125,-14.1230636076
119.723,135,125,-14.1232626865
119.748,135,125,-14.1234694623
119.774,135,125,-14.1236839236
119.799,135,125,-14.1239060577
119.825,135,125,-14.1241358567
119.851,135,125,-14.1243733185
119.876,135,125,-14.1246184338
119.902,135,125,-14.1248711853
119.927,135,125,-14.1251315573
119.953,135,125,-14.1253995345
119.979,135,125,-14.1256750982
120.004,135,125,-14.1259582266
120.03,135,125,-14.1262488917
120.055,135,125,-14.1265470666
120.081,135,125,-14.1268527338
120.107,135,125,-14.1271658747
120.132,135,125,-14.1274864584
120.158,135,125,-14.1278144518
120.183,135,125,-14.1281498259
120.209,135,125,-14.1284925519
120.235,135,125,-14.1288425983
120.26,135,125,-14.1291999276
120.286,135,125,-14.1295644997
120.311,135,125,-14.1299362734
120.337,135,125,-14.1303152087
120.363,135,125,-14.1307012659
120.388,135,125,-14.1310943987
120.414,135,125,-14.1314945597
120.44,135,125,-14.1319017088
120.465,135,125,-14.1323158032
120.491,135,125,-14.1327367891
120.516,135,125,-14.1331646105
120.542,135,125,-14.1335992168
120.568,135,125,-14.1340405559
120.593,135,125,-14.1344885708
120.619,135,125,-14.134943202
120.644,135,125,-14.1354043889
120.67,135,125,-14.1358720677
120.696,135,125,-14.1363461699
120.721,135,125,-14.1368266273
120.747,135,125,-14.1373133736
120.772,135,125,-14.1378063458
120.798,135,125,-14.1383054778
120.824,135,125,-14.1388106888
120.849,135,125,-14.1393218975
120.875,135,125,-14.1398390303
120.9,135,125,-14.1403620074
120.926,135,125,-14.1408907477
120.952,135,125,-14.1414251704
120.977,135,125,-14.1419651869
121.003,135,125,-14.1425107076
121.028,135,125,-14.1430616448
121.054,135,125,-14.1436179099
121.08,135,125,-14.1441794092
121.105,135,125,-14.1447460448
121.131,135,125,-14.1453177199
121.156,135,125,-14.1458943383
121.182,135,125,-14.1464758001
121.208,135,125,-14.1470620016
121.233,135,125,-14.1476528386
121.259,135,125,-14.1482482102
121.284,135,125,-14.1488480124
121.31,135,125,-14.1494521358
121.336,135,125,-14.1500604706
121.361,135,125,-14.1506729123
121.387,135,125,-14.1512893529
121.412,135,125,-14.1519096689
121.438,135,125,-14.1525337331
121.464,135,125,-14.1531614249
121.489,135,125,-14.1537926236
121.515,135,125,-14.1544272076
121.54,135,125,-14.1550650558
121.566,135,125,-14.155706043
121.592,135,125,-14.1563500396
121.617,135,125,-14.1569969149
121.643,135,125,-14.1576465374
121.668,135,125,-14.1582987748
121.694,135,125,-14.1589534963
121.72,135,125,-14.1596105726
121.745,135,125,-14.1602698739
121.771,135,125,-14.1609312674
121.796,135,125,-14.1615946139
121.822,135,125,-14.1622597732
121.848,135,125,-14.1629266022
121.873,135,125,-14.1635949553
121.899,135,125,-14.1642646892
